mode,load,0_efficientnet_b5-16,1_efficientnet_b5-16,2_efficientnet_b5-16,3_efficientnet_b5-16
mig,0.1,101.45401954650879,115.8759593963623,97.65768051147461,268.3117389678955
mig,0.2,139.50514793395996,210.02697944641113,159.29532051086426,324.83386993408203
mig,0.3,163.32578659057617,211.13991737365723,210.43682098388672,370.6705570220947
mig,0.4,222.50652313232422,303.85875701904297,224.16353225708008,417.8352355957031
mig,0.5,319.2155361175537,296.5960502624512,265.79737663269043,580.2175998687744
mig,0.6,541.973352432251,435.79983711242676,516.9262886047363,1043.5614585876465
mig,0.7,506.84309005737305,591.2001132965088,618.4639930725098,722.3448753356934
mig,0.8,1262.2268199920654,1129.5380592346191,1066.1680698394775,1770.0889110565186
mig,0.9,3241.6224479675293,1589.3933773040771,1378.1278133392334,3809.7522258758545
mig,1.0,4852.868556976318,6088.446140289307,8011.034250259399,8826.770782470703
