mode,load,0_mobilenet_v2-4,1_resnet152-4,2_vgg11-8
mps-uncap,0.8,5.820989608764648,22.274255752563477,4.328250885009766
mps-uncap,0.9,6.297826766967773,25.05052089691162,4.447698593139648
mps-uncap,1.0,6.456613540649414,25.38609504699707,4.556894302368164
mps-uncap,0.5,4.986763000488281,16.05057716369629,4.045963287353516
mps-uncap,0.6,5.099296569824219,16.36373996734619,4.0340423583984375
mps-uncap,0.7,5.346059799194336,17.923474311828613,4.189968109130859
mps-uncap,0.1,9.375452995300293,25.35867691040039,4.2067766189575195
mps-uncap,0.2,9.291887283325195,23.77176284790039,4.204154014587402
mps-uncap,0.3,7.677316665649414,17.332792282104492,4.217863082885742
mps-uncap,0.4,5.9729814529418945,16.09516143798828,4.171133041381836
