mode,load,0_mobilenet_v2-4,1_resnet152-4,2_vgg11-8
mps-uncap,0.8,79.73909378051758,141.33477210998535,125.6265640258789
mps-uncap,0.9,134.61589813232422,286.08083724975586,451.62177085876465
mps-uncap,1.0,1981.4128875732422,616.5781021118164,7736.560106277466
mps-uncap,0.5,25.95043182373047,73.71687889099121,33.38193893432617
mps-uncap,0.6,47.445058822631836,102.59056091308594,41.87178611755371
mps-uncap,0.7,93.14346313476562,154.40058708190918,69.94795799255371
mps-uncap,0.1,30.36808967590332,54.97097969055176,15.141725540161133
mps-uncap,0.2,25.974035263061523,53.42268943786621,16.142606735229492
mps-uncap,0.3,40.42220115661621,48.006296157836914,19.65188980102539
mps-uncap,0.4,34.835100173950195,51.34773254394531,26.048660278320312
