mode,load,0_mobilenet_v2-4,1_resnet152-4,2_vgg11-8
mps-uncap,0.8,4.023313522338867,13.347625732421875,3.450632095336914
mps-uncap,0.9,4.014492034912109,13.285398483276367,3.5386085510253906
mps-uncap,1.0,4.160881042480469,14.472723007202148,3.7658214569091797
mps-uncap,0.5,3.984212875366211,13.010025024414062,3.403902053833008
mps-uncap,0.6,3.9598941802978516,13.000726699829102,3.3943653106689453
mps-uncap,0.7,4.012107849121094,12.959480285644531,3.449678421020508
mps-uncap,0.1,4.095315933227539,13.52834701538086,3.5028457641601562
mps-uncap,0.2,4.032373428344727,13.338804244995117,3.490447998046875
mps-uncap,0.3,3.989696502685547,13.06915283203125,3.4494400024414062
mps-uncap,0.4,3.9572715759277344,13.10873031616211,3.416299819946289
