mode,load,0_mobilenet_v2-4,1_resnet152-4,2_vgg11-8
mps-uncap,0.8,0.009775161743164062,0.012159347534179688,0.0095367431640625
mps-uncap,0.9,0.0095367431640625,0.011682510375976562,0.0095367431640625
mps-uncap,1.0,0.011682510375976562,0.011682510375976562,0.010728836059570312
mps-uncap,0.5,0.009059906005859375,0.011682510375976562,0.009298324584960938
mps-uncap,0.6,0.009775161743164062,0.011205673217773438,0.009059906005859375
mps-uncap,0.7,0.009298324584960938,0.011920928955078125,0.0095367431640625
mps-uncap,0.1,0.012159347534179688,0.012159347534179688,0.011205673217773438
mps-uncap,0.2,0.011682510375976562,0.01239776611328125,0.0133514404296875
mps-uncap,0.3,0.010013580322265625,0.01239776611328125,0.010728836059570312
mps-uncap,0.4,0.010013580322265625,0.011682510375976562,0.0095367431640625
