mode,load,0_densenet169-4,1_inception_v3-4,2_resnet34-8
mps-uncap,0.8,99.1978645324707,64.61095809936523,36.98897361755371
mps-uncap,0.9,151.12733840942383,103.90663146972656,67.04473495483398
mps-uncap,1.0,545.8147525787354,280.0922393798828,278.58924865722656
mps-uncap,0.5,53.18284034729004,34.44170951843262,21.982431411743164
mps-uncap,0.6,56.8697452545166,40.06147384643555,21.873950958251953
mps-uncap,0.7,89.63298797607422,35.61544418334961,30.776023864746094
mps-uncap,0.1,29.91342544555664,17.994403839111328,8.524894714355469
mps-uncap,0.2,49.42750930786133,34.269094467163086,12.362003326416016
mps-uncap,0.3,35.096168518066406,34.87086296081543,17.223358154296875
mps-uncap,0.4,55.65452575683594,33.21576118469238,16.813278198242188
