mode,load,0_densenet169-4,1_inception_v3-4,2_resnet34-8
mps-uncap,0.8,53.54821681976321,42.08728075027462,23.215086460113522
mps-uncap,0.9,122.74248123168947,59.13400650024414,51.10090255737297
mps-uncap,1.0,460.5885148048401,246.9443607330323,255.2376079559326
mps-uncap,0.5,31.802492141723725,20.453946590423584,10.892744064331051
mps-uncap,0.6,39.41727161407476,19.930248260497986,12.376546859741211
mps-uncap,0.7,62.55466461181641,22.711420059204094,18.590321540832523
mps-uncap,0.1,24.158306121826175,13.466060161590576,4.665060043334961
mps-uncap,0.2,29.148826599121044,19.233350753784176,7.059550285339359
mps-uncap,0.3,23.20320606231684,22.18726873397827,9.437212944030758
mps-uncap,0.4,33.02800178527834,20.042598247528076,11.322793960571293
