mode,load,0_densenet169-4,1_inception_v3-4,2_resnet34-8
mps-uncap,0.8,9.914159774780273,4.901409149169922,2.516508102416992
mps-uncap,0.9,9.970664978027344,4.872560501098633,2.518892288208008
mps-uncap,1.0,9.883880615234375,5.045652389526367,2.548694610595703
mps-uncap,0.5,9.710550308227539,4.904270172119141,2.5184154510498047
mps-uncap,0.6,9.95182991027832,4.838466644287109,2.5131702423095703
mps-uncap,0.7,9.849786758422852,4.824638366699219,2.5374889373779297
mps-uncap,0.1,9.943008422851562,4.907846450805664,2.537250518798828
mps-uncap,0.2,9.892940521240234,4.895210266113281,2.5119781494140625
mps-uncap,0.3,9.874343872070312,4.969120025634766,2.5196075439453125
mps-uncap,0.4,9.598255157470703,4.981517791748047,2.513408660888672
