mode,load,0_densenet169-4,1_inception_v3-4,2_resnet34-8
mps-uncap,0.8,6.197929382324219,4.213929176330566,2.7767419815063477
mps-uncap,0.9,15.502214431762695,6.296396255493164,6.782174110412598
mps-uncap,1.0,80.1079273223877,42.61636734008789,85.9299898147583
mps-uncap,0.5,0.04935264587402344,0.050067901611328125,0.041961669921875
mps-uncap,0.6,1.159071922302246,0.1983642578125,0.4259347915649414
mps-uncap,0.7,4.7454833984375,1.3804435729980469,1.6224384307861328
mps-uncap,0.1,0.06198883056640625,0.059604644775390625,0.046253204345703125
mps-uncap,0.2,0.05698204040527344,0.05269050598144531,0.0438690185546875
mps-uncap,0.3,0.053882598876953125,0.049233436584472656,0.04553794860839844
mps-uncap,0.4,0.05078315734863281,0.04291534423828125,0.046253204345703125
