mode,load,0_densenet169-4,1_inception_v3-4,2_resnet34-8
mps-uncap,0.8,64.03353214263919,48.369662761688154,26.944770812988246
mps-uncap,0.9,133.8826370239258,65.35530090332031,54.695913791656466
mps-uncap,1.0,472.9022860527039,253.92878532409668,258.9343786239624
mps-uncap,0.5,42.281312942504954,27.096989154815677,14.356346130371092
mps-uncap,0.6,49.429898262024,26.026163101196282,15.710711479187012
mps-uncap,0.7,73.14136505126953,28.371639251708984,22.098956108093315
mps-uncap,0.1,42.64927864074708,24.219553470611572,9.340734481811525
mps-uncap,0.2,43.31452369689932,28.273315429687493,11.48636817932129
mps-uncap,0.3,36.31795883178711,31.136343479156455,13.840918540954577
mps-uncap,0.4,42.85232067108155,27.047574520111084,15.07624149322511
