mode,load,0_densenet121-32,1_densenet121-32,2_densenet121-32,3_densenet121-32
mig,0.1,45.787811279296875,48.26641082763672,41.518211364746094,89.60342407226562
mig,0.2,87.95833587646484,98.76537322998047,78.58490943908691,210.98899841308594
mig,0.3,115.11707305908203,123.24166297912598,115.71216583251953,368.84236335754395
mig,0.4,158.18047523498535,204.18572425842285,206.63881301879883,253.204345703125
mig,0.5,289.9508476257324,295.5279350280762,216.3100242614746,265.9273147583008
mig,0.6,225.11601448059082,221.15540504455566,264.96171951293945,464.36190605163574
mig,0.7,244.66753005981445,345.7481861114502,323.4586715698242,422.9898452758789
mig,0.8,405.88951110839844,842.526912689209,627.8848648071289,1142.3640251159668
mig,0.9,870.8546161651611,968.5139656066895,885.9210014343262,1397.0544338226318
mig,1.0,2446.7835426330566,1705.4479122161865,1443.3493614196777,2358.6628437042236
