mode,load,0_densenet121-32,1_densenet121-32,2_densenet121-32,3_densenet121-32
mig,0.1,93.38160514831543,94.23577547073364,84.58687305450442,181.76131963729858
mig,0.2,102.49066352844238,119.27365779876708,114.81256484985357,280.85857629776
mig,0.3,120.78557014465332,129.02788162231442,138.38806152343753,380.06240129470825
mig,0.4,145.89438438415547,176.09499454498285,166.33981943130448,293.59766483306913
mig,0.5,259.09042119979864,290.67391395568836,223.90144348144526,307.34143257141113
mig,0.6,233.0278992652894,245.05211830139163,261.20204925537126,512.8272390365601
mig,0.7,238.79820108413702,331.7376732826232,254.51646804809573,443.71302604675293
mig,0.8,416.21970891952515,788.4856820106504,502.75005102157587,1083.932433128357
mig,0.9,806.3492178916924,925.7757163047793,889.9605441093449,1239.65950489044
mig,1.0,2333.6985111236568,1698.6641645431519,1317.2753691673286,2400.5824184417725
