mode,load,0_densenet121-32,1_densenet121-32,2_densenet121-32,3_densenet121-32
mig,0.1,50.35758018493652,50.61650276184082,50.66657066345215,93.4603214263916
mig,0.2,50.38094520568848,50.718069076538086,50.68039894104004,93.5816764831543
mig,0.3,50.41646957397461,50.72379112243652,50.72355270385742,93.56284141540527
mig,0.4,50.36664009094238,50.65631866455078,50.71091651916504,93.5525894165039
mig,0.5,50.435781478881836,50.692081451416016,50.74357986450195,93.54352951049805
mig,0.6,50.37641525268555,50.69136619567871,50.676584243774414,93.57833862304688
mig,0.7,50.40287971496582,50.695180892944336,50.71306228637695,93.51539611816406
mig,0.8,50.37665367126465,50.67038536071777,50.70328712463379,93.58668327331543
mig,0.9,50.36807060241699,50.57549476623535,50.70066452026367,93.50752830505371
mig,1.0,50.30083656311035,50.64892768859863,50.62389373779297,93.77527236938477
