mode,load,0_densenet121-32,1_densenet121-32,2_densenet121-32,3_densenet121-32
mig,0.1,48.22564125061035,48.52771759033203,48.571228981018066,92.86105632781982
mig,0.2,48.22397232055664,48.53081703186035,48.54774475097656,92.85151958465576
mig,0.3,48.20823669433594,48.50459098815918,48.5379695892334,92.84055233001709
mig,0.4,48.18582534790039,48.49553108215332,48.5234260559082,92.84007549285889
mig,0.5,48.17032814025879,48.48814010620117,48.50172996520996,92.82445907592773
mig,0.6,48.16555976867676,48.46501350402832,48.48742485046387,92.80776977539062
mig,0.7,48.16126823425293,48.47300052642822,48.48766326904297,92.79060363769531
mig,0.8,48.157572746276855,48.43759536743164,48.47443103790283,92.78953075408936
mig,0.9,48.160552978515625,48.44093322753906,48.471808433532715,92.78273582458496
mig,1.0,48.182010650634766,48.48504066467285,48.48301410675049,92.85211563110352
