mode,load,0_densenet121-32,1_densenet121-32,2_densenet121-32,3_densenet121-32
mig,0.1,48.13432693481445,48.433542251586914,48.48289489746094,92.82827377319336
mig,0.2,48.159122467041016,48.49529266357422,48.49743843078613,92.81325340270996
mig,0.3,48.11978340148926,48.445701599121094,48.456668853759766,92.80514717102051
mig,0.4,48.096418380737305,48.43592643737793,48.441410064697266,92.80848503112793
mig,0.5,48.134565353393555,48.43759536743164,48.459529876708984,92.79608726501465
mig,0.6,48.11668395996094,48.43735694885254,48.44927787780762,92.7891731262207
mig,0.7,48.16174507141113,48.43926429748535,48.447608947753906,92.7731990814209
mig,0.8,48.13504219055176,48.4161376953125,48.43759536743164,92.74554252624512
mig,0.9,48.14004898071289,48.39658737182617,48.455238342285156,92.74601936340332
mig,1.0,48.17652702331543,48.419952392578125,48.479557037353516,92.82803535461426
