mode,load,0_densenet121-32,1_densenet121-32,2_densenet121-32,3_densenet121-32
mig,0.1,93.91593933105469,96.71568870544434,90.03996849060059,182.3413372039795
mig,0.2,136.1229419708252,147.19533920288086,127.08711624145508,303.8637638092041
mig,0.3,163.24782371520996,171.6773509979248,164.20650482177734,461.58504486083984
mig,0.4,206.32600784301758,252.64286994934082,255.16295433044434,345.9949493408203
mig,0.5,338.087797164917,344.00343894958496,264.7593021392822,358.7079048156738
mig,0.6,273.2858657836914,269.61255073547363,313.45391273498535,557.1234226226807
mig,0.7,292.8180694580078,394.1538333892822,371.95563316345215,515.7880783081055
mig,0.8,454.052209854126,890.984058380127,676.3463020324707,1235.5647087097168
mig,0.9,918.9846515655518,1016.9525146484375,934.4096183776855,1489.816665649414
mig,1.0,2494.938850402832,1754.0805339813232,1491.8692111968994,2452.0511627197266
