mode,load,0_inception_v3-16,1_squeezenet1_1-2,2_vgg16-8
mps-uncap,0.8,110.45594692230223,72.09888458251947,86.10230684280396
mps-uncap,0.9,266.78847789764393,258.261868953705,583.2888269424438
mps-uncap,1.0,773.4992504119875,8571.792290210724,5666.975169181824
mps-uncap,0.5,25.918598175048835,10.368871688842763,21.28020524978637
mps-uncap,0.6,56.34697198867795,10.263462066650389,36.544585227966394
mps-uncap,0.7,62.536287307739286,23.4671974182129,53.260712623596234
mps-uncap,0.1,15.33878803253173,3.815202713012705,5.921719074249266
mps-uncap,0.2,18.166174888610836,5.272490978240972,9.558629989624022
mps-uncap,0.3,20.3950762748718,7.635123729705813,13.288474082946767
mps-uncap,0.4,23.24188947677613,8.309264183044434,15.955548286437992
