mode,load,0_inception_v3-16,1_squeezenet1_1-2,2_vgg16-8
mps-uncap,0.8,8.626699447631836,1.7011165618896484,5.6781768798828125
mps-uncap,0.9,8.76617431640625,1.7249584197998047,6.107330322265625
mps-uncap,1.0,13.126611709594727,1.7256736755371094,6.064176559448242
mps-uncap,0.5,8.60142707824707,1.6689300537109375,5.648374557495117
mps-uncap,0.6,8.507966995239258,1.6942024230957031,5.681037902832031
mps-uncap,0.7,8.53872299194336,1.6748905181884766,5.660295486450195
mps-uncap,0.1,10.062456130981445,2.0513534545898438,6.147623062133789
mps-uncap,0.2,8.90040397644043,1.779794692993164,6.12330436706543
mps-uncap,0.3,8.858919143676758,1.7697811126708984,5.6095123291015625
mps-uncap,0.4,8.707284927368164,1.7087459564208984,5.64265251159668
