mode,load,0_inception_v3-16,1_squeezenet1_1-2,2_vgg16-8
mps-uncap,0.8,26.90980195999145,7.375650405883787,9.239182472229004
mps-uncap,0.9,27.00423717498779,7.285726070404054,8.910958766937256
mps-uncap,1.0,26.540365219116214,7.269494533538818,8.6491060256958
mps-uncap,0.5,24.410586357116703,6.696035861968993,8.943796157836914
mps-uncap,0.6,28.64829063415527,6.151905059814451,9.086375236511232
mps-uncap,0.7,26.59296989440918,7.2391414642334,9.116430282592777
mps-uncap,0.1,23.55860471725463,5.6657600402832085,10.339725017547607
mps-uncap,0.2,22.15968132019043,5.893173217773438,8.559560775756836
mps-uncap,0.3,22.511057853698713,6.0092568397522035,8.458867073059082
mps-uncap,0.4,22.528398036956794,6.5392303466796875,8.768978118896484
