mode,load,0_inception_v3-16,1_squeezenet1_1-2,2_vgg16-8
mps-uncap,0.8,76.80134773254395,33.13121795654297,59.289145469665556
mps-uncap,0.9,163.08231353759766,160.64376831054688,466.6987180709839
mps-uncap,1.0,576.1057615280151,7856.041622161863,5134.90743637085
mps-uncap,0.5,25.94442367553711,8.041906356811523,17.580747604370117
mps-uncap,0.6,43.146300315856934,7.572507858276371,24.020242691040046
mps-uncap,0.7,43.417167663574226,13.768863677978512,34.91411209106446
mps-uncap,0.1,22.15557098388672,5.050992965698242,9.09419059753418
mps-uncap,0.2,22.653722763061534,6.093931198120123,10.168313980102539
mps-uncap,0.3,23.42019081115723,7.012557983398438,11.870956420898436
mps-uncap,0.4,25.34663677215576,7.300138473510742,13.985395431518553
