mode,load,0_inception_v3-16,1_squeezenet1_1-2,2_vgg16-8
mps-uncap,0.8,0.012159347534179688,0.009298324584960938,0.011444091796875
mps-uncap,0.9,0.010013580322265625,0.009298324584960938,0.01049041748046875
mps-uncap,1.0,0.012159347534179688,0.012159347534179688,0.012159347534179688
mps-uncap,0.5,0.011682510375976562,0.009298324584960938,0.009059906005859375
mps-uncap,0.6,0.010251998901367188,0.010251998901367188,0.010251998901367188
mps-uncap,0.7,0.011444091796875,0.008821487426757812,0.0095367431640625
mps-uncap,0.1,0.0171661376953125,0.014543533325195312,0.012159347534179688
mps-uncap,0.2,0.015735626220703125,0.0133514404296875,0.012874603271484375
mps-uncap,0.3,0.01239776611328125,0.011444091796875,0.011205673217773438
mps-uncap,0.4,0.012159347534179688,0.011444091796875,0.010967254638671875
