mode,load,0_efficientnet_b6-32,1_resnet101-32,2_squeezenet1_0-2
mps-uncap,0.8,74.6610164642334,51.221370697021484,18.247127532958984
mps-uncap,0.9,75.74033737182617,51.964759826660156,18.198251724243164
mps-uncap,1.0,73.93860816955566,60.24360656738281,18.407344818115234
mps-uncap,0.5,73.30870628356934,51.929473876953125,19.308090209960938
mps-uncap,0.6,71.319580078125,53.45869064331055,16.880035400390625
mps-uncap,0.7,76.01165771484375,51.75900459289551,17.065763473510742
mps-uncap,0.1,74.89371299743652,62.08181381225586,14.760971069335938
mps-uncap,0.2,73.18305969238281,51.831722259521484,16.839027404785156
mps-uncap,0.3,69.89860534667969,56.46038055419922,15.489816665649414
mps-uncap,0.4,71.93398475646973,51.207780838012695,16.568899154663086
