mode,load,0_efficientnet_b6-32,1_resnet101-32,2_squeezenet1_0-2
mps-uncap,0.8,147.48036861419678,65.80901145935059,11.542797088623047
mps-uncap,0.9,1989.6368980407715,191.31827354431152,44.06630992889404
mps-uncap,1.0,2327.078342437744,2663.493037223816,2643.7841653823853
mps-uncap,0.5,57.43908882141113,32.03260898590088,4.3087005615234375
mps-uncap,0.6,64.82720375061035,41.26477241516113,5.4874420166015625
mps-uncap,0.7,78.10258865356445,42.80555248260498,6.856441497802734
mps-uncap,0.1,41.50509834289551,22.24588394165039,4.2266845703125
mps-uncap,0.2,42.05679893493652,22.249221801757812,4.18400764465332
mps-uncap,0.3,41.925787925720215,22.545218467712402,4.085540771484375
mps-uncap,0.4,51.3002872467041,23.682117462158203,4.0787458419799805
