mode,load,0_efficientnet_b6-32,1_resnet101-32,2_squeezenet1_0-2
mps-uncap,0.8,39.24274444580078,19.967079162597656,1.7123222351074219
mps-uncap,0.9,40.25983810424805,22.183656692504883,1.714944839477539
mps-uncap,1.0,40.01355171203613,20.669221878051758,1.7600059509277344
mps-uncap,0.5,38.10858726501465,19.44112777709961,1.7278194427490234
mps-uncap,0.6,38.262367248535156,19.55437660217285,1.7058849334716797
mps-uncap,0.7,38.33293914794922,19.61350440979004,1.7402172088623047
mps-uncap,0.1,38.216590881347656,19.6535587310791,1.8320083618164062
mps-uncap,0.2,38.12217712402344,19.521713256835938,2.0046234130859375
mps-uncap,0.3,38.150787353515625,19.536495208740234,1.7888545989990234
mps-uncap,0.4,38.11788558959961,19.472122192382812,1.7333030700683594
