mode,load,0_efficientnet_b6-32,1_resnet101-32,2_squeezenet1_0-2
mps-uncap,0.8,0.01239776611328125,0.012159347534179688,0.010013580322265625
mps-uncap,0.9,0.015735626220703125,0.011444091796875,0.009059906005859375
mps-uncap,1.0,0.0152587890625,0.015497207641601562,0.011682510375976562
mps-uncap,0.5,0.011920928955078125,0.011205673217773438,0.010967254638671875
mps-uncap,0.6,0.011682510375976562,0.011444091796875,0.010967254638671875
mps-uncap,0.7,0.011920928955078125,0.011682510375976562,0.009775161743164062
mps-uncap,0.1,0.012636184692382812,0.016450881958007812,0.011920928955078125
mps-uncap,0.2,0.012636184692382812,0.013828277587890625,0.013828277587890625
mps-uncap,0.3,0.013589859008789062,0.011682510375976562,0.011444091796875
mps-uncap,0.4,0.011920928955078125,0.011682510375976562,0.011444091796875
