mode,load,0_densenet169-2,1_vgg11-16,2_vgg13-8
mps-uncap,0.8,10.268926620483398,5.370140075683594,4.392147064208984
mps-uncap,0.9,9.972333908081055,5.377292633056641,4.411458969116211
mps-uncap,1.0,16.76177978515625,5.373954772949219,4.501104354858398
mps-uncap,0.5,9.75656509399414,5.359888076782227,4.397153854370117
mps-uncap,0.6,9.979009628295898,5.350351333618164,4.400730133056641
mps-uncap,0.7,9.888410568237305,5.397558212280273,4.4078826904296875
mps-uncap,0.1,10.520219802856445,5.351543426513672,4.39453125
mps-uncap,0.2,10.886907577514648,5.346059799194336,4.393577575683594
mps-uncap,0.3,10.697126388549805,5.373239517211914,4.384279251098633
mps-uncap,0.4,9.977102279663086,5.359411239624023,4.3964385986328125
