mode,load,0_densenet169-2,1_vgg11-16,2_vgg13-8
mps-uncap,0.8,144.61946725845354,61.79815769195557,66.8694806098937
mps-uncap,0.9,217.77510643005382,72.92847633361815,83.85499715805054
mps-uncap,1.0,1528.4537339210517,604.2530703544617,529.5593690872191
mps-uncap,0.5,48.50589036941521,20.603899955749505,21.71705245971689
mps-uncap,0.6,75.58985710144044,29.754133224487283,30.41136264801026
mps-uncap,0.7,83.01197052001947,41.545612812042236,33.68797302246095
mps-uncap,0.1,25.78007221221924,9.47812557220459,8.892526626586916
mps-uncap,0.2,39.512383937835665,13.796453475952125,11.754517555236818
mps-uncap,0.3,40.720272064208984,14.138424396514887,14.252910614013668
mps-uncap,0.4,43.77766132354734,17.8805112838745,19.080128669738755
