mode,load,0_densenet169-2,1_vgg11-16,2_vgg13-8
mps-uncap,0.8,86.94310426712038,52.9315280914308,57.73384571075438
mps-uncap,0.9,179.2267799377443,64.26555156707758,74.69143867492679
mps-uncap,1.0,1451.2414455413827,594.5339393615722,520.0043392181396
mps-uncap,0.5,20.58199644088745,13.083963394164973,14.971103668212947
mps-uncap,0.6,53.67082357406617,22.28002548217773,22.06043004989625
mps-uncap,0.7,61.323947906494034,33.62199783325195,25.367164611816488
mps-uncap,0.1,0.26295900344848655,4.005510807037335,3.7912464141845876
mps-uncap,0.2,16.81199789047238,7.659912109374991,5.333001613616945
mps-uncap,0.3,18.548898696899414,8.308992385864249,7.840914726257322
mps-uncap,0.4,21.390290260314927,11.848139762878418,11.993479728698695
