mode,load,0_densenet169-2,1_vgg11-16,2_vgg13-8
mps-uncap,0.8,84.37228202819824,10.155200958251953,11.430025100708008
mps-uncap,0.9,82.54718780517578,10.105133056640625,328.9601802825928
mps-uncap,1.0,81.69794082641602,12.466192245483398,11.41667366027832
mps-uncap,0.5,49.671173095703125,10.234355926513672,10.463237762451172
mps-uncap,0.6,76.28989219665527,9.763002395629883,10.628461837768555
mps-uncap,0.7,78.4296989440918,9.909391403198242,11.068344116210938
mps-uncap,0.1,26.207685470581055,8.892536163330078,9.549617767333984
mps-uncap,0.2,29.084205627441406,9.187459945678711,9.369850158691406
mps-uncap,0.3,36.04722023010254,9.340286254882812,9.895801544189453
mps-uncap,0.4,43.570756912231445,10.092496871948242,10.111808776855469
