mode,load,0_densenet169-2,1_vgg11-16,2_vgg13-8
mps-uncap,0.8,128.67379188537598,86.14492416381836,97.35751152038574
mps-uncap,0.9,229.02655601501465,86.88592910766602,328.78684997558594
mps-uncap,1.0,1543.807029724121,636.0549926757812,583.6448669433594
mps-uncap,0.5,25.374412536621094,31.795024871826172,31.85129165649414
mps-uncap,0.6,89.99490737915039,45.02582550048828,57.18493461608887
mps-uncap,0.7,74.50222969055176,61.930179595947266,42.020559310913086
mps-uncap,0.1,0.5083084106445312,9.770631790161133,4.520654678344727
mps-uncap,0.2,23.34284782409668,12.568950653076172,8.479118347167969
mps-uncap,0.3,19.286394119262695,12.471437454223633,14.747142791748047
mps-uncap,0.4,25.652408599853516,17.744064331054688,21.86298370361328
