mode,load,0_densenet169-2,1_vgg11-16,2_vgg13-8
mps-uncap,0.8,0.0133514404296875,0.009298324584960938,0.009775161743164062
mps-uncap,0.9,0.012636184692382812,0.010251998901367188,0.009059906005859375
mps-uncap,1.0,0.014543533325195312,0.010728836059570312,0.010728836059570312
mps-uncap,0.5,0.019073486328125,0.010728836059570312,0.0095367431640625
mps-uncap,0.6,0.0152587890625,0.010013580322265625,0.010251998901367188
mps-uncap,0.7,0.011920928955078125,0.01049041748046875,0.010013580322265625
mps-uncap,0.1,0.02384185791015625,0.019311904907226562,0.010967254638671875
mps-uncap,0.2,0.026226043701171875,0.01049041748046875,0.010728836059570312
mps-uncap,0.3,0.015974044799804688,0.011682510375976562,0.011205673217773438
mps-uncap,0.4,0.019788742065429688,0.010013580322265625,0.010967254638671875
