mode,load,0_densenet169-2,1_vgg11-16,2_vgg13-8
mps-uncap,0.8,58.894371986389174,9.393882751464844,9.597063064575195
mps-uncap,0.9,70.33801078796387,9.585142135620117,9.75039005279541
mps-uncap,1.0,78.18896770477295,9.788990020751953,9.836483001708984
mps-uncap,0.5,30.533552169799805,8.62736701965332,8.828353881835938
mps-uncap,0.6,36.3748550415039,8.839797973632812,9.071111679077148
mps-uncap,0.7,45.26686668395996,9.200525283813477,9.333133697509766
mps-uncap,0.1,25.1340389251709,5.575871467590332,4.681730270385742
mps-uncap,0.2,26.847338676452637,7.5943946838378915,7.632374763488772
mps-uncap,0.3,27.418136596679688,8.269286155700684,8.307790756225586
mps-uncap,0.4,28.0942440032959,8.471488952636719,8.736467361450195
