mode,load,0_efficientnet_b7-2,1_mobilenet_v2-32,2_mobilenet_v3_small-16,3_resnet18-32
mps-uncap,1.0,42.40823800722744,3000.9573269089296,1866.6264965938633,3930.8542072457417
