mode,load,0_efficientnet_b7-16,1_mobilenet_v3_large-32,2_mobilenet_v3_small-2
mps-uncap,0.8,196.55108451843262,70.3019905090332,31.78675174713133
mps-uncap,0.9,547.8112030029297,144.04288530349734,62.92505264282228
mps-uncap,1.0,719.9645376205442,1854.7497987747192,450.22782325744623
mps-uncap,0.5,87.48040199279765,20.190134048461914,13.01276922225955
mps-uncap,0.6,115.54253578186056,25.811398029327403,14.311008453369125
mps-uncap,0.7,123.30525636672985,38.77474784851075,19.860079288482655
mps-uncap,0.1,23.825230598449707,6.41458511352539,5.45589447021485
mps-uncap,0.2,40.224339962005615,8.005509376525877,8.128504753112798
mps-uncap,0.3,52.56627798080446,15.185525417327856,10.397672653198224
mps-uncap,0.4,53.64723205566404,15.72358131408692,11.412832736968989
