mode,load,0_densenet121-8,1_resnet18-8,2_vgg16-2
mps-uncap,0.8,207.63444900512695,39.3829345703125,34.172773361206055
mps-uncap,0.9,124.53103065490723,63.20476531982422,69.99802589416504
mps-uncap,1.0,1876.6682147979736,88.65880966186523,172.0726490020752
mps-uncap,0.5,36.4537239074707,13.337135314941406,10.503530502319336
mps-uncap,0.6,34.16085243225098,16.94631576538086,13.823986053466797
mps-uncap,0.7,72.31259346008301,23.98395538330078,27.994394302368164
mps-uncap,0.1,23.162364959716797,4.392385482788086,3.3681392669677734
mps-uncap,0.2,31.5859317779541,7.756710052490234,4.593372344970703
mps-uncap,0.3,33.32662582397461,9.953022003173828,7.096529006958008
mps-uncap,0.4,34.842729568481445,10.097742080688477,10.265350341796875
