mode,load,0_densenet121-8,1_resnet18-8,2_vgg16-2
mps-uncap,0.8,6.874322891235352,1.5716552734375,1.922607421875
mps-uncap,0.9,6.846904754638672,1.5881061553955078,1.920938491821289
mps-uncap,1.0,6.98542594909668,1.5876293182373047,1.9278526306152344
mps-uncap,0.5,6.821870803833008,1.5726089477539062,1.9326210021972656
mps-uncap,0.6,6.957054138183594,1.5833377838134766,1.9307136535644531
mps-uncap,0.7,6.847858428955078,1.581430435180664,1.9261837005615234
mps-uncap,0.1,7.022619247436523,1.5871524810791016,1.935720443725586
mps-uncap,0.2,6.8225860595703125,1.5845298767089844,1.9335746765136719
mps-uncap,0.3,6.744146347045898,1.5888214111328125,1.9345283508300781
mps-uncap,0.4,6.838083267211914,1.5864372253417969,1.9330978393554688
