mode,load,0_densenet121-8,1_resnet18-8,2_vgg16-2
mps-uncap,0.8,11.511564254760742,2.811908721923828,2.7048587799072266
mps-uncap,0.9,12.683629989624023,3.185272216796875,2.9473304748535156
mps-uncap,1.0,15.616416931152344,3.3980607986450195,3.2248497009277344
mps-uncap,0.5,11.413812637329102,2.816915512084961,2.3882389068603516
mps-uncap,0.6,10.319113731384277,2.772092819213867,2.473592758178711
mps-uncap,0.7,10.192513465881348,2.7480125427246094,2.5527477264404297
mps-uncap,0.1,16.997337341308594,2.8766393661499023,2.146482467651367
mps-uncap,0.2,15.87367057800293,2.791881561279297,2.1300315856933594
mps-uncap,0.3,12.708067893981934,2.811431884765625,2.151608467102051
mps-uncap,0.4,11.793851852416992,2.8388500213623047,2.2673606872558594
