mode,load,0_densenet169-2,1_squeezenet1_0-32,2_vgg13-16
mps-uncap,0.8,79.24405574798584,22.066736221313473,16.37619972229004
mps-uncap,0.9,94.69454050064087,20.499153137207028,15.629873275756832
mps-uncap,1.0,95.37460327148438,19.24893140792847,15.159332752227785
mps-uncap,0.5,65.80485820770264,19.984722137451172,15.59990406036377
mps-uncap,0.6,78.4157371520996,19.966249465942383,15.642440319061274
mps-uncap,0.7,87.68583297729488,20.603325366973877,15.790672302246092
mps-uncap,0.1,41.457109451293945,17.852759361267093,15.95728874206543
mps-uncap,0.2,40.32549858093262,19.378900527954105,16.005663871765137
mps-uncap,0.3,53.72427701950063,19.508206844329834,15.348124504089355
mps-uncap,0.4,54.75174903869628,19.87751960754394,15.374460220336912
