mode,load,0_densenet169-2,1_squeezenet1_0-32,2_vgg13-16
mps-uncap,0.8,145.79100608825684,121.6556072235108,85.55417060852052
mps-uncap,0.9,648.6654043197633,237.4951362609864,840.8057212829591
mps-uncap,1.0,3357.0516109466557,1261.5225553512576,7115.519618988037
mps-uncap,0.5,47.59078025817871,24.319171905517578,27.09488868713379
mps-uncap,0.6,67.92817115783691,33.17193984985352,33.612966537475586
mps-uncap,0.7,93.24383735656738,45.15564441680909,47.385025024414055
mps-uncap,0.1,39.61787223815918,12.952995300292972,14.188861846923828
mps-uncap,0.2,36.3469123840332,16.423940658569336,15.81892967224121
mps-uncap,0.3,35.428404808044434,17.4100399017334,18.324613571166992
mps-uncap,0.4,41.427803039550795,20.253610610961918,21.39878273010254
