mode,load,0_densenet169-2,1_squeezenet1_0-32,2_vgg13-16
mps-uncap,0.8,0.028014183044433594,18.132925033569336,18.970489501953125
mps-uncap,0.9,191.37561321258545,64.52393531799316,464.8411273956299
mps-uncap,1.0,2308.5877895355225,985.671877861023,4345.239162445068
mps-uncap,0.5,0.027894973754882812,0.025272369384765625,0.029325485229492188
mps-uncap,0.6,0.02574920654296875,0.02765655517578125,2.7053356170654297
mps-uncap,0.7,0.026226043701171875,3.605008125305176,7.800102233886719
mps-uncap,0.1,0.04363059997558594,0.04029273986816406,0.04029273986816406
mps-uncap,0.2,0.04291534423828125,0.037670135498046875,0.02956390380859375
mps-uncap,0.3,0.04220008850097656,0.028848648071289062,0.028133392333984375
mps-uncap,0.4,0.03266334533691406,0.027179718017578125,0.027418136596679688
