mode,load,0_densenet169-2,1_squeezenet1_0-32,2_vgg13-16
mps-uncap,0.8,75.0734806060791,19.1953182220459,13.94505500793457
mps-uncap,0.9,91.6069507598877,17.86322593688965,14.136457443237305
mps-uncap,1.0,92.22502708435059,17.648386955261234,14.163446426391602
mps-uncap,0.5,44.85177993774415,16.839027404785156,13.443136215209961
mps-uncap,0.6,53.78580093383789,17.24858283996582,13.609528541564941
mps-uncap,0.7,69.90737915039062,17.576670646667484,13.813161849975586
mps-uncap,0.1,39.575386047363274,11.771774291992188,13.379716873168945
mps-uncap,0.2,34.90567207336426,15.503168106079102,12.304902076721191
mps-uncap,0.3,34.628844261169434,15.767097473144531,12.845039367675781
mps-uncap,0.4,35.22992134094238,16.52088165283203,13.250541687011719
