mode,load,0_mobilenet_v2-8,1_mobilenet_v2-8
mig,0.1,6.533145904541016,6.553888320922852
mig,0.2,6.883144378662109,6.7005157470703125
mig,0.3,6.798028945922852,6.80851936340332
mig,0.4,6.398916244506836,6.625175476074219
mig,0.5,5.816221237182617,6.103038787841797
mig,0.6,5.369901657104492,5.544900894165039
mig,0.7,4.2438507080078125,5.184173583984375
mig,0.8,3.7620067596435547,4.075288772583008
mig,0.9,3.1824111938476562,4.237890243530273
mig,1.0,6.379604339599609,3.504514694213867
