mode,load,0_densenet169-2,1_resnet34-32,2_squeezenet1_0-16
mps-uncap,0.8,23.580074310302734,11.784076690673828,4.972696304321289
mps-uncap,0.9,23.10168743133545,12.733936309814453,5.32078742980957
mps-uncap,1.0,29.285907745361328,12.810707092285156,5.37109375
mps-uncap,0.5,18.370628356933594,9.421586990356445,4.234552383422852
mps-uncap,0.6,18.42641830444336,9.978175163269043,4.570245742797852
mps-uncap,0.7,20.83134651184082,10.886430740356445,4.661798477172852
mps-uncap,0.1,30.534029006958008,9.583234786987305,4.662632942199707
mps-uncap,0.2,20.260334014892578,9.140849113464355,4.39000129699707
mps-uncap,0.3,18.924474716186523,8.995771408081055,4.340171813964844
mps-uncap,0.4,18.808841705322266,9.186744689941406,4.334211349487305
