mode,load,0_densenet169-2,1_resnet34-32,2_squeezenet1_0-16
mps-uncap,0.8,32.27665901184081,15.173063278198244,8.955430984497081
mps-uncap,0.9,25.914516448974613,13.265385627746582,8.380641937255861
mps-uncap,1.0,33.49164962768555,13.73739242553711,8.36324691772461
mps-uncap,0.5,24.271812438964844,15.35362243652343,9.978961944580075
mps-uncap,0.6,24.333834648132324,15.20028114318847,9.900350570678711
mps-uncap,0.7,31.18777275085449,15.597879886627199,9.6550989151001
mps-uncap,0.1,39.745588302612255,16.286659240722653,10.937454700469974
mps-uncap,0.2,33.12232494354247,15.034425258636475,9.802448749542235
mps-uncap,0.3,32.21940994262695,15.724940299987795,10.589990615844727
mps-uncap,0.4,30.893135070800785,15.399527549743656,10.233788490295408
