mode,load,0_densenet169-2,1_resnet34-32,2_squeezenet1_0-16
mps-uncap,0.8,53.30275495778184,2278.4604142257895,2327.075736495965
mps-uncap,0.9,61.98272011953404,2498.2943125096467,2517.9235981216466
mps-uncap,1.0,65.38778556715107,2512.4465310235505,2717.6378017566594
mps-uncap,0.5,34.71419957022692,1368.471883871992,1395.1122946553246
mps-uncap,0.6,40.60863637470945,1712.8143596563057,1713.1040980300852
mps-uncap,0.7,48.38683838173673,1951.037413843353,2089.0707829161124
mps-uncap,0.1,7.426454187865017,299.1439614904612,283.03862194440046
mps-uncap,0.2,13.161398633494498,528.0481654483796,571.4564878887293
mps-uncap,0.3,19.657618113470992,837.1180921778287,860.9467777142614
mps-uncap,0.4,27.170398523444053,1094.735040299685,1133.746364411043
