mode,load,0_densenet169-2,1_resnet34-32,2_squeezenet1_0-16
mps-uncap,0.8,194.44513320922852,204.5910358428955,96.343994140625
mps-uncap,0.9,407.3922634124756,2680.1199913024902,2462.437152862549
mps-uncap,1.0,2528.6922454833984,8137.928247451782,3875.509262084961
mps-uncap,0.5,66.71404838562012,48.43902587890625,36.37409210205078
mps-uncap,0.6,106.59146308898926,96.17924690246582,49.03554916381836
mps-uncap,0.7,222.59235382080078,103.4238338470459,64.4986629486084
mps-uncap,0.1,55.11617660522461,31.09908103942871,17.238378524780273
mps-uncap,0.2,56.14829063415527,31.87847137451172,20.19190788269043
mps-uncap,0.3,62.13498115539551,37.680864334106445,20.606040954589844
mps-uncap,0.4,68.2828426361084,46.77915573120117,36.73744201660156
