mode,load,0_densenet121-8,1_mobilenet_v3_large-32,2_squeezenet1_0-8
mps-uncap,0.8,16.552162170410156,10.455155372619629,5.819082260131836
mps-uncap,0.9,16.8912410736084,10.51783561706543,6.173014640808106
mps-uncap,1.0,20.48630714416504,10.89465618133545,6.673717498779297
mps-uncap,0.5,17.20757484436035,9.991288185119629,4.922771453857422
mps-uncap,0.6,17.958450317382812,10.166788101196289,5.0514936447143555
mps-uncap,0.7,19.044852256774906,10.46907901763916,5.274772644042969
mps-uncap,0.1,26.534390449523926,11.844205856323242,4.232645034790039
mps-uncap,0.2,22.33586311340332,11.464476585388184,4.370236396789552
mps-uncap,0.3,21.18968963623047,11.110591888427736,4.475855827331543
mps-uncap,0.4,18.481707572937015,10.253167152404785,4.543638229370117
