mode,load,0_densenet121-8,1_mobilenet_v3_large-32,2_squeezenet1_0-8
mps-uncap,0.8,25.633573532104492,21.747589111328125,16.716480255126953
mps-uncap,0.9,24.46126937866211,20.543336868286133,16.144514083862305
mps-uncap,1.0,31.725168228149414,21.61860466003418,16.197919845581055
mps-uncap,0.5,21.87514305114746,14.260053634643555,10.174751281738281
mps-uncap,0.6,22.34363555908203,19.697904586791992,13.386249542236328
mps-uncap,0.7,23.884057998657227,16.855716705322266,9.98687744140625
mps-uncap,0.1,31.130313873291016,15.26021957397461,8.735418319702148
mps-uncap,0.2,30.50398826599121,16.229629516601562,9.802579879760742
mps-uncap,0.3,27.586698532104492,14.416217803955078,16.466856002807617
mps-uncap,0.4,22.871971130371094,18.40496063232422,13.991832733154297
