mode,load,0_densenet121-8,1_mobilenet_v3_large-32,2_squeezenet1_0-8
mps-uncap,0.8,12.104988098144531,5.099058151245117,1.8308162689208984
mps-uncap,0.9,11.909246444702148,5.416154861450195,1.9023418426513672
mps-uncap,1.0,12.15219497680664,5.762338638305664,1.9736289978027344
mps-uncap,0.5,11.772871017456055,5.049467086791992,1.8267631530761719
mps-uncap,0.6,11.78288459777832,5.078315734863281,1.8308162689208984
mps-uncap,0.7,11.968374252319336,5.073785781860352,1.8346309661865234
mps-uncap,0.1,11.867284774780273,5.804538726806641,1.9109249114990234
mps-uncap,0.2,11.94906234741211,5.380153656005859,1.9173622131347656
mps-uncap,0.3,11.816740036010742,5.285978317260742,1.9097328186035156
mps-uncap,0.4,11.77215576171875,5.046606063842773,1.889944076538086
