mode,load,0_densenet121-8,1_mobilenet_v3_large-32,2_squeezenet1_0-8
mps-uncap,0.8,14.457464218139648,8.775115013122559,3.810882568359375
mps-uncap,0.9,15.17176628112793,9.150147438049316,4.602193832397461
mps-uncap,1.0,19.585847854614258,9.634852409362793,3.55684757232666
mps-uncap,0.5,13.642072677612305,7.395029067993164,3.02886962890625
mps-uncap,0.6,13.986349105834961,7.582426071166992,2.9648542404174805
mps-uncap,0.7,15.25890827178955,7.851243019104004,3.1038522720336914
mps-uncap,0.1,21.500229835510254,10.979413986206055,3.9272308349609375
mps-uncap,0.2,19.256591796875,9.981751441955566,3.8890838623046875
mps-uncap,0.3,14.443397521972656,8.797883987426758,3.7037134170532227
mps-uncap,0.4,13.800978660583496,7.647156715393066,3.366708755493164
