mode,load,0_densenet121-8,1_mobilenet_v3_large-32,2_squeezenet1_0-8
mps-uncap,0.8,12.17341423034668,5.383968353271484,1.8427371978759766
mps-uncap,0.9,12.186288833618164,5.434751510620117,1.9199848175048828
mps-uncap,1.0,12.173891067504883,6.758689880371094,1.9981861114501953
mps-uncap,0.5,11.785745620727539,5.061626434326172,1.8389225006103516
mps-uncap,0.6,11.815309524536133,5.118608474731445,1.8489360809326172
mps-uncap,0.7,11.993169784545898,5.298614501953125,1.8472671508789062
mps-uncap,0.1,12.104034423828125,6.071567535400391,1.9223690032958984
mps-uncap,0.2,12.020349502563477,5.401134490966797,1.9338130950927734
mps-uncap,0.3,11.89875602722168,5.39851188659668,1.9245147705078125
mps-uncap,0.4,11.784553527832031,5.106687545776367,1.903533935546875
