mode,load,0_densenet121-8,1_mobilenet_v3_large-32,2_squeezenet1_0-8
mps-uncap,0.8,145.9968090057373,239.97020721435547,106.25267028808594
mps-uncap,0.9,185.39118766784668,3385.0631713867188,3196.1867809295654
mps-uncap,1.0,5448.120832443237,12965.14916419983,4294.7678565979
mps-uncap,0.5,94.51603889465332,49.57699775695801,21.019697189331055
mps-uncap,0.6,87.59260177612305,78.60898971557617,48.367977142333984
mps-uncap,0.7,168.14732551574707,97.38731384277344,46.495914459228516
mps-uncap,0.1,66.93816184997559,28.860092163085938,15.657663345336914
mps-uncap,0.2,50.11701583862305,37.83059120178223,15.265464782714844
mps-uncap,0.3,53.18307876586914,42.966365814208984,16.49332046508789
mps-uncap,0.4,74.26595687866211,45.701026916503906,19.621849060058594
