mode,load,0_densenet121-16,1_resnet152-2,2_squeezenet1_1-32
mps-uncap,0.8,18.829941749572754,19.462227821350098,7.2307586669921875
mps-uncap,0.9,29.822349548339844,33.318400382995605,11.468768119812012
mps-uncap,1.0,119.77338790893555,1628.358006477356,36.33594512939453
mps-uncap,0.5,14.522314071655273,13.874650001525879,4.314184188842773
mps-uncap,0.6,14.932870864868164,13.772249221801758,4.912614822387695
mps-uncap,0.7,17.487764358520508,15.302419662475586,5.921483039855957
mps-uncap,0.1,16.60013198852539,17.55046844482422,3.6488771438598633
mps-uncap,0.2,16.77107810974121,17.828941345214844,3.6531686782836914
mps-uncap,0.3,16.633272171020508,16.99972152709961,3.832101821899414
mps-uncap,0.4,16.294479370117188,14.342546463012695,4.02379035949707
