mode,load,0_densenet121-16,1_resnet152-2,2_squeezenet1_1-32
mps-uncap,0.8,49.63908195495603,50.64191818237305,18.54877471923828
mps-uncap,0.9,79.02641296386719,168.72150897979745,37.04383373260499
mps-uncap,1.0,380.51795959472673,2366.7681217193604,145.60055732727054
mps-uncap,0.5,27.480101585388184,24.52645301818849,8.730077743530277
mps-uncap,0.6,28.069353103637695,25.249242782592773,10.479331016540527
mps-uncap,0.7,39.506816864013665,33.033227920532234,13.274931907653809
mps-uncap,0.1,17.546796798706055,18.374919891357422,4.373288154602053
mps-uncap,0.2,20.711183547973633,24.213409423828125,5.738496780395508
mps-uncap,0.3,25.035667419433597,25.83696842193603,6.575632095336914
mps-uncap,0.4,26.055288314819343,23.179173469543457,7.308769226074219
