mode,load,0_densenet121-16,1_resnet152-2,2_squeezenet1_1-32
mps-uncap,0.8,9.096145629882812,7.264375686645508,3.518342971801758
mps-uncap,0.9,9.131908416748047,7.293462753295898,3.506183624267578
mps-uncap,1.0,9.398937225341797,7.355213165283203,3.5562515258789062
mps-uncap,0.5,9.099006652832031,7.183313369750977,3.5262107849121094
mps-uncap,0.6,9.165525436401367,7.185935974121094,3.5178661346435547
mps-uncap,0.7,9.164810180664062,7.192850112915039,3.5028457641601562
mps-uncap,0.1,9.172439575195312,7.32111930847168,3.506183624267578
mps-uncap,0.2,9.095430374145508,7.444858551025391,3.5119056701660156
mps-uncap,0.3,9.161710739135742,7.334470748901367,3.519773483276367
mps-uncap,0.4,9.150981903076172,7.329463958740234,3.5202503204345703
