mode,load,0_densenet121-16,1_resnet152-2,2_squeezenet1_1-32
mps-uncap,0.8,18.597886562347412,21.29355192184448,7.202892303466798
mps-uncap,0.9,19.389190673828118,21.75672292709351,7.252626419067383
mps-uncap,1.0,20.628023147583008,21.631574630737305,7.156062126159667
mps-uncap,0.5,19.12063837051392,19.576339721679695,6.745576858520508
mps-uncap,0.6,17.861099243164062,19.90902423858643,7.056331634521484
mps-uncap,0.7,19.953279495239258,20.44395446777344,6.834900379180908
mps-uncap,0.1,17.924256324768066,18.38645935058594,6.452169418334959
mps-uncap,0.2,18.966436386108395,20.465922355651855,6.445741653442386
mps-uncap,0.3,19.18432235717773,19.83903408050537,6.584491729736328
mps-uncap,0.4,19.34568166732788,20.163488388061523,6.863503456115723
