mode,load,0_squeezenet1_0-8,1_vgg11-32,2_vgg11-4
mps-uncap,0.8,1.9519329071044922,11.038780212402344,2.0110607147216797
mps-uncap,0.9,1.9307136535644531,10.997295379638672,2.0055770874023438
mps-uncap,1.0,4.409551620483398,12.029409408569336,3.6017894744873047
mps-uncap,0.5,1.9693374633789062,10.944366455078125,2.002716064453125
mps-uncap,0.6,1.9478797912597656,10.905027389526367,1.9984245300292969
mps-uncap,0.7,1.9249916076660156,10.94365119934082,2.002239227294922
mps-uncap,0.1,2.4552345275878906,10.897397994995117,2.0341873168945312
mps-uncap,0.2,2.256631851196289,10.881662368774414,2.0258426666259766
mps-uncap,0.3,1.996755599975586,10.842323303222656,1.993417739868164
mps-uncap,0.4,1.9755363464355469,10.876655578613281,2.0008087158203125
