mode,load,0_squeezenet1_0-8,1_vgg11-32,2_vgg11-4
mps-uncap,0.8,1.9199848175048828,10.960817337036133,1.9986629486083984
mps-uncap,0.9,1.9154548645019531,10.972738265991211,1.9893646240234375
mps-uncap,1.0,2.772092819213867,11.786222457885742,3.0977725982666016
mps-uncap,0.5,1.9099712371826172,10.901689529418945,1.9729137420654297
mps-uncap,0.6,1.9140243530273438,10.891914367675781,1.9845962524414062
mps-uncap,0.7,1.8985271453857422,10.928153991699219,1.9872188568115234
mps-uncap,0.1,2.4428367614746094,10.87045669555664,1.9838809967041016
mps-uncap,0.2,2.2406578063964844,10.858774185180664,2.002716064453125
mps-uncap,0.3,1.9812583923339844,10.831117630004883,1.9750595092773438
mps-uncap,0.4,1.9640922546386719,10.84136962890625,1.977682113647461
