mode,load,0_squeezenet1_0-8,1_vgg11-32,2_vgg11-4
mps-uncap,0.8,96.81471109390257,249.19293642044062,27.785902023315373
mps-uncap,0.9,487.45689868927,1712.7484893798828,48.64871025085454
mps-uncap,1.0,3237.729835510254,7612.680768966675,82.62196302413938
mps-uncap,0.5,17.460055351257328,47.26067066192615,10.946760177612305
mps-uncap,0.6,19.01041984558106,62.84352064132691,17.369775772094727
mps-uncap,0.7,46.98268413543702,86.09750270843489,22.86815643310546
mps-uncap,0.1,3.3470630645751935,17.880668640136676,1.587264537811282
mps-uncap,0.2,4.367461204528833,16.850757598876932,3.5402488708496094
mps-uncap,0.3,9.806156158447237,24.07161235809326,7.423877716064453
mps-uncap,0.4,12.293667793273928,28.84225845336912,8.071985244750968
