mode,load,0_efficientnet_b7-8,1_inception_v3-4,2_vgg13-8
mps-uncap,0.8,163.23701858520516,80.25963306427,36.521773338317814
mps-uncap,0.9,482.96365022659296,113.09116363525399,76.87239170074464
mps-uncap,1.0,1656.8547368049626,764.2913937568665,270.10040283203125
mps-uncap,0.5,46.38742208480878,23.91669511795041,12.91463851928711
mps-uncap,0.6,66.3286209106446,32.14435577392579,17.698140144348173
mps-uncap,0.7,121.60161972045886,39.1581535339355,23.506858348846425
mps-uncap,0.1,29.414691925048814,9.766721725463873,4.133844375610352
mps-uncap,0.2,20.287513732910146,10.333061218261719,5.338463783264158
mps-uncap,0.3,28.676152229308855,20.861976146697923,7.105991840362549
mps-uncap,0.4,31.91061973571776,16.00108623504637,9.989528656005835
