mode,load,0_efficientnet_b7-8,1_inception_v3-4,2_vgg13-8
mps-uncap,0.8,111.02926731109625,46.69034481048584,21.562528610229492
mps-uncap,0.9,249.7009992599488,65.85712432861328,41.38920307159424
mps-uncap,1.0,1375.4832744598389,641.4607524871827,190.6266212463379
mps-uncap,0.5,42.215371131896966,22.07765579223634,10.085535049438485
mps-uncap,0.6,52.61669158935546,24.38809871673585,12.295532226562502
mps-uncap,0.7,76.06434822082522,29.856348037719737,15.459680557250984
mps-uncap,0.1,31.586647033691406,12.85862922668457,4.968166351318359
mps-uncap,0.2,31.97479248046875,14.891982078552246,6.21199607849121
mps-uncap,0.3,32.95934200286865,17.572474479675304,7.568812370300295
mps-uncap,0.4,38.38849067687988,19.14186477661133,8.813619613647461
