mode,load,0_efficientnet_b7-8,1_inception_v3-4,2_vgg13-8
mps-uncap,0.8,73.07841777801521,27.91905403137207,16.097450256347656
mps-uncap,0.9,207.85381793975836,47.06039428710938,35.59567928314209
mps-uncap,1.0,1320.86181640625,617.7381038665771,184.76948738098164
mps-uncap,0.5,15.173625946044922,8.8277816772461,5.091810226440431
mps-uncap,0.6,23.464441299438473,11.836075782775882,7.311058044433596
mps-uncap,0.7,39.20350074768074,16.436815261840824,10.228300094604496
mps-uncap,0.1,0.09636878967285163,0.06866455078125,0.06937980651855469
mps-uncap,0.2,0.07021427154541016,0.12803077697753906,1.4142513275146473
mps-uncap,0.3,5.319118499755859,4.5856237411499094,3.0213832855224614
mps-uncap,0.4,11.035871505737306,6.742238998413087,4.120397567749023
