mode,load,0_efficientnet_b7-8,1_inception_v3-4,2_vgg13-8
mps-uncap,0.8,244.32659149169922,113.15584182739258,55.82475662231445
mps-uncap,0.9,545.4726219177246,147.84955978393555,115.12017250061035
mps-uncap,1.0,1744.2350387573242,839.6055698394775,302.4022579193115
mps-uncap,0.5,94.7413444519043,37.583112716674805,23.469924926757812
mps-uncap,0.6,92.98086166381836,51.33509635925293,42.81926155090332
mps-uncap,0.7,196.71273231506348,56.572675704956055,44.977664947509766
mps-uncap,0.1,38.01298141479492,14.18161392211914,6.956815719604492
mps-uncap,0.2,29.47831153869629,18.10908317565918,10.35928726196289
mps-uncap,0.3,59.50140953063965,29.908180236816406,12.436628341674805
mps-uncap,0.4,58.06112289428711,22.4153995513916,16.341209411621094
