mode,load,0_efficientnet_b7-8,1_inception_v3-4,2_vgg13-8
mps-uncap,0.8,59.974167346954346,27.164340019226074,6.655087471008301
mps-uncap,0.9,59.151320457458496,25.37712097167969,6.844010353088379
mps-uncap,1.0,57.16748237609864,28.02813529968262,6.980180740356445
mps-uncap,0.5,47.43307590484621,22.57641792297363,6.377668380737304
mps-uncap,0.6,51.341032981872566,23.879017829895027,6.519789695739747
mps-uncap,0.7,55.99872589111328,26.26794338226318,6.479327678680416
mps-uncap,0.1,31.975431442260742,13.860702514648441,5.637001991271972
mps-uncap,0.2,34.60820913314819,15.655517578125,6.154887676239013
mps-uncap,0.3,35.368347167968736,17.910206317901604,6.130638122558595
mps-uncap,0.4,39.47823524475098,18.700475692749023,6.293525695800781
